Muscle_Group,Exercise,Difficulty_Level,Equipment_Required,Target_Intensity,Primary_Muscle_Group,Secondary_Muscle_Group,Exercise_Duration,Recovery_Time,Exercise_Type,Calories_Burned,Exercise_Progression,Injury_Risk_Level
Yoga,Bow Pose,Beginner,,Low,Core,,5 minutes,1 minute,Stretch,10,,Low
Yoga,Cat Cow Pose,Beginner,,Low,Lower Back,,5 minutes,1 minute,Stretch,10,,Low
Shoulders,Wall Slides,Beginner,,Low,Back,,5 minutes,1 minute,Stretch,10,,Low
Back / Wing,Kneeling T-spine Rotation,Beginner,,Low,Core,,5 minutes,1 minute,Stretch,10,,Low
Erector Spinae,Kneeling T-spine Rotation,Beginner,,Low,Core,,5 minutes,1 minute,Stretch,10,,Low
Shoulders,Kneeling T-spine Rotation,Beginner,,Low,Core,,5 minutes,1 minute,Stretch,10,,Low
Full Body,Medicine Ball-Sit-up Throw,Intermediate,Medicine Ball,Moderate,Core,,8 minutes,2 minutes,Strength,80,Increase weight,Low
Leg,Seated Straight Leg Calf Stretch,Beginner,,Low,Calves,,5 minutes,1 minute,Stretch,10,,Low
Leg,Crouching Heel Back Calf Stretch,Beginner,,Low,Calves,,5 minutes,1 minute,Stretch,10,,Low
Hip,Barbell Jump Squat,Advanced,Barbell,High,Full Body,,15 minutes,3 minutes,Strength,200,Increase weight,High
Leg,Barbell Jump Squat,Advanced,Barbell,High,Full Body,,15 minutes,3 minutes,Strength,200,Increase weight,High
Trapezius,One-Arm Dumbbell Upright Row,Intermediate,Dumbbell,Moderate,Shoulders,,10 minutes,2 minutes,Strength,90,Increase weight,Low
Yoga,Abdominal Bracing,Beginner,,Low,Core,,5 minutes,1 minute,Isometric,10,Increase duration,Low
Leg,Frog Pose,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Yoga,Frog Pose,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Shoulders,Kneeling Landmine Press,Intermediate,Landmine,Moderate,Chest,Shoulders,10 minutes,2 minutes,Strength,90,Increase weight,Low
Shoulders,Pike Push-Up Between Chairs,Intermediate,,Moderate,Chest,Shoulders,8 minutes,2 minutes,Strength,80,Increase reps,Low
Full Body,Handstand Walk,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase duration,High
Full Body,Handstand,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase duration,High
Leg,ATG Split Squat,Advanced,,High,Hips,Quads,15 minutes,3 minutes,Strength,200,Increase reps,High
Hip,Kettlebell Clean and Press,Advanced,Kettlebell,High,Full Body,Shoulders,15 minutes,3 minutes,Strength,200,Increase weight,High
Leg,Kettlebell Clean and Press,Advanced,Kettlebell,High,Full Body,Shoulders,15 minutes,3 minutes,Strength,200,Increase weight,High
Shoulders,Kettlebell Clean and Press,Advanced,Kettlebell,High,Full Body,Shoulders,15 minutes,3 minutes,Strength,200,Increase weight,High
Leg,Seated Piriformis Stretch,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Leg,Barbell Pin Front Squat,Advanced,Barbell,High,Hips,Quads,15 minutes,3 minutes,Strength,200,Increase weight,High
Trapezius,Cable Y Raise,Intermediate,Cable Machine,Moderate,Shoulders,,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Full Body,Climbing Monkey Bars,Beginner,,Low,Back,,10 minutes,2 minutes,Strength,80,,Low
Erector Spinae,Supine Spinal Twist,Beginner,,Low,Back,,5 minutes,1 minute,Stretch,10,,Low
Yoga,Supine Spinal Twist,Beginner,,Low,Back,,5 minutes,1 minute,Stretch,10,,Low
Chest,Back Slaps Wrap Around Stretch,Beginner,,Low,Back,,5 minutes,1 minute,Stretch,10,,Low
Shoulders,Back Slaps Wrap Around Stretch,Beginner,,Low,Back,,5 minutes,1 minute,Stretch,10,,Low
Shoulders,Reaction Ball Throw,Beginner,Reaction Ball,Low,Chest,,8 minutes,1 minute,Strength,70,Increase duration,Low
Triceps,Reaction Ball Throw,Beginner,Reaction Ball,Low,Chest,,8 minutes,1 minute,Strength,70,Increase duration,Low
Shoulders,Lever High Row,Intermediate,Lever Machine,Moderate,Back,,12 minutes,3 minutes,Strength,100,Increase resistance,Moderate
Hip,Side Bridge Hip Abduction,Intermediate,,Moderate,Core,Glutes,8 minutes,2 minutes,Strength,80,Increase reps,Low
Chest,Cable Half Kneeling Pallof Press,Intermediate,Cable Machine,Moderate,Core,,8 minutes,2 minutes,Strength,80,Increase resistance,Low
Shoulders,Cable Half Kneeling Pallof Press,Intermediate,Cable Machine,Moderate,Core,,8 minutes,2 minutes,Strength,80,Increase resistance,Low
Leg,Decline Bench Dumbbell Lunge,Intermediate,Dumbbell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Shoulders,Chest and Front of Shoulder Stretch,Beginner,,Low,Chest,Shoulders,5 minutes,1 minute,Stretch,10,,Low
Chest,Forearm Push-up,Intermediate,,Moderate,Upper Body,,8 minutes,2 minutes,Strength,80,Increase reps,Low
Triceps,Forearm Push-up,Intermediate,,Moderate,Upper Body,,8 minutes,2 minutes,Strength,80,Increase reps,Low
Biceps,Chin Up Around the Bar,Advanced,,High,Back,Biceps,10 minutes,3 minutes,Strength,120,Increase reps,High
Triceps,EZ-Bar Bent Arm Pullover,Intermediate,EZ-Bar,Moderate,Back,Chest,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Leg,Lateral Leg Swings,Beginner,,Low,Hips,,5 minutes,1 minute,Strength,10,Increase duration,Low
Leg,Banded Walk,Beginner,Resistance Band,Low,Hips,Glutes,8 minutes,1 minute,Strength,70,Increase duration,Low
Leg,Resistance Band Lateral Walk,Beginner,Resistance Band,Low,Hips,Glutes,8 minutes,1 minute,Strength,70,Increase duration,Low
Leg,Kneeling Jump Squat,Intermediate,,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase reps,Low
Leg,Banded Kettlebell Goblet Squat,Intermediate,Kettlebell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Shoulders,Banded Shoulder Extension,Intermediate,Resistance Band,Moderate,Back,,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Chest,Banded Shoulder Adduction,Intermediate,Resistance Band,Moderate,Back,,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Leg,Kettlebell Front Squat,Intermediate,Kettlebell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Leg,Single Knee To Chest,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Leg,Pistol Squat to Box,Advanced,,High,Hips,Quads,15 minutes,3 minutes,Strength,200,Increase reps,High
Leg,Landmine Deadlift,Intermediate,Landmine,Moderate,Hips,Glutes,10 minutes,2 minutes,Strength,90,Increase weight,Low
Erector Spinae,Landmine T-Bar Row,Intermediate,Landmine,Moderate,Back,,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Leg,Landmine Squat,Intermediate,Landmine,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Forearm,Single Dumbbell Spider Hammer Curl,Intermediate,Dumbbell,Moderate,Biceps,,10 minutes,2 minutes,Strength,90,Increase weight,Low
Leg,Rack Pull,Advanced,Barbell,High,Hips,Glutes,15 minutes,3 minutes,Strength,200,Increase weight,High
Shoulders,Handstand Push-ups Between Benches,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Triceps,Handstand Push-ups Between Benches,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Full Body,Kipping Handstand Push-up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Shoulders,Kipping Handstand Push-up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Triceps,Kipping Handstand Push-up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Erector Spinae,Barbell Pendlay Row,Intermediate,Barbell,Moderate,Back,,12 minutes,3 minutes,Strength,110,Increase weight,Moderate
Leg,Standing Knee Hugs,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Neck,Superman,Beginner,,Low,Lower Back,,8 minutes,1 minute,Strength,70,Increase duration,Low
Leg,Step Up with Knee Raises,Beginner,,Low,Cardio,,10 minutes,2 minutes,Aerobic,80,,Low
Cardio,Snap Jumps,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase duration,Low
Full Body,Snap Jumps,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase duration,Low
Hip,Snap Jumps,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase duration,Low
Leg,Snap Jumps,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase duration,Low
Leg,Piriformis Stretch,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Leg,Half Kneeling Hip Flexor Stretch,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Calisthenic,Hindu Push-ups,Intermediate,,Moderate,Core,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Erector Spinae,Hindu Push-ups,Intermediate,,Moderate,Core,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Shoulders,Hindu Push-ups,Intermediate,,Moderate,Core,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Cardio,Bear Crawl,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase duration,Low
Hip,High Knee Run,Beginner,,Low,Cardio,,10 minutes,2 minutes,Aerobic,80,,Low
Leg,High Knee Run,Beginner,,Low,Cardio,,10 minutes,2 minutes,Aerobic,80,,Low
Cardio,High Knee Skips,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase duration,Low
Leg,High Knee Skips,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase duration,Low
Hip,Inner Thigh Side Stretch,Beginner,,Low,Calves,,5 minutes,1 minute,Stretch,10,,Low
Leg,Inner Thigh Side Stretch,Beginner,,Low,Calves,,5 minutes,1 minute,Stretch,10,,Low
Hip,Plank Leg Lift,Intermediate,,Moderate,Core,,8 minutes,2 minutes,Strength,80,Increase duration,Low
Hip,Skater,Beginner,,Low,Cardio,,10 minutes,2 minutes,Aerobic,80,,Low
Leg,Skater,Beginner,,Low,Cardio,,10 minutes,2 minutes,Aerobic,80,,Low
Leg,Butterfly Stretch,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Hip,Glute Bridge,Beginner,,Low,Glutes,Hamstrings,8 minutes,1 minute,Strength,70,Increase duration,Low
Hip,Glute Bridge,Beginner,,Low,Glutes,Hamstrings,8 minutes,1 minute,Strength,70,Increase duration,Low
Hip,Arm Leg Raises,Beginner,,Low,Lower Back,,8 minutes,1 minute,Strength,70,Increase duration,Low
Leg,Dumbbell Forward Leaning Lunge,Intermediate,Dumbbell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Leg,Dumbbell Reverse Lunge,Intermediate,Dumbbell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Back / Wing,Standing side bend,Beginner,,Low,Core,Obliques,8 minutes,1 minute,Strength,70,Increase duration,Low
Triceps,Close Grip Bench Press,Intermediate,Barbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,110,Increase weight,Moderate
Chest,Diamond Push-up,Beginner,,Low,Upper Body,,8 minutes,1 minute,Strength,70,Increase reps,Low
Triceps,Diamond Push-up,Beginner,,Low,Upper Body,,8 minutes,1 minute,Strength,70,Increase reps,Low
Trapezius,Barbell Upright Row,Intermediate,Barbell,Moderate,Shoulders,,10 minutes,2 minutes,Strength,90,Increase weight,Low
Leg,Bodyweight Bulgarian Split Squat,Beginner,,Low,Hips,Quads,8 minutes,1 minute,Strength,70,Increase duration,Low
Leg,Dumbbell Sumo Squat,Intermediate,Dumbbell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Leg,Hip Adduction Machine,Intermediate,Adduction Machine,Moderate,Hips,Inner Thigh,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Leg,Hip Abduction Machine,Intermediate,Abduction Machine,Moderate,Hips,Glutes,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Chest,Push-Up,Beginner,,Low,Upper Body,,8 minutes,1 minute,Strength,70,Increase reps,Low
Shoulders,Corner Wall Stretch,Beginner,,Low,Chest,,5 minutes,1 minute,Stretch,10,,Low
Forearm,Hammer Curl with Resistance Band,Intermediate,Resistance Band,Moderate,Biceps,,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Calisthenic,Suspended Ab Fall-out,Intermediate,Suspension Trainer,Moderate,Core,,8 minutes,2 minutes,Strength,80,Increase duration,Low
Leg,Zercher Deadlift,Advanced,Barbell,High,Hips,Glutes,15 minutes,3 minutes,Strength,200,Increase weight,High
Leg,Barbell Thruster,Advanced,Barbell,High,Full Body,Shoulders,15 minutes,3 minutes,Strength,200,Increase weight,High
Shoulders,Barbell Thruster,Advanced,Barbell,High,Full Body,Shoulders,15 minutes,3 minutes,Strength,200,Increase weight,High
Hip,Dumbbell Pull Through,Intermediate,Dumbbell,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Leg,Dumbbell Pull Through,Intermediate,Dumbbell,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Leg,Jefferson Squat,Advanced,Barbell,High,Hips,Quads,15 minutes,3 minutes,Strength,200,Increase weight,High
Triceps,Close-Grip Reverse Bench Press,Intermediate,Barbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,110,Increase weight,Moderate
Forearm,Cable Reverse Grip EZ-bar Biceps Curl,Intermediate,Cable Machine,Moderate,Biceps,,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Calisthenic,Bodyweight Skull Crushers,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase reps,Low
Full Body,Bodyweight Skull Crushers,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase reps,Low
Triceps,Bodyweight Skull Crushers,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase reps,Low
Hip,Glute Ham Raise,Intermediate,,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase duration,Moderate
Leg,Glute Ham Raise,Intermediate,,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase duration,Moderate
Chest,Straddle Planche,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase duration,High
Full Body,Straddle Planche,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase duration,High
Triceps,Straddle Planche,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase duration,High
Leg,TRX Pistol Squat,Advanced,Suspension Trainer,High,Hips,Quads,15 minutes,3 minutes,Strength,200,Increase reps,High
Leg,Sitting Wide Leg Adductor Stretch,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Leg,Standing Wide Knees Adductor Stretch,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Leg,Standing Wide Leg Adductor Stretch,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Hip,One Arm Kettlebell Swing,Advanced,Kettlebell,High,Full Body,Shoulders,15 minutes,3 minutes,Strength,200,Increase weight,High
Shoulders,One Arm Kettlebell Swing,Advanced,Kettlebell,High,Full Body,Shoulders,15 minutes,3 minutes,Strength,200,Increase weight,High
Triceps,Close Grip Knee Push-up,Beginner,,Low,Chest,Triceps,5 minutes,1 minute,Strength,50,Increase reps,Low
Shoulders,Standing Reverse Shoulder Stretch,Beginner,,Low,Biceps,,5 minutes,1 minute,Stretch,10,,Low
Trapezius,Resistance Band Bent Over Rear Delt Fly,Intermediate,Resistance Band,Moderate,Shoulders,Rear Deltoid,10 minutes,2 minutes,Strength,85,Increase resistance,Low
Chest,Push-up With Rotation,Intermediate,,Moderate,Core,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Chest,Push-up With Rotation,Intermediate,,Moderate,Core,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Erector Spinae,Push-up With Rotation,Intermediate,,Moderate,Core,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Erector Spinae,Push-up With Rotation,Intermediate,,Moderate,Core,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Erector Spinae,Side Plank Rotation,Intermediate,,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase reps,Low
Erector Spinae,Side Plank Rotation,Intermediate,,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase reps,Low
Leg,Resistance Band Overhead Squat,Intermediate,Resistance Band,Moderate,Hips,Shoulders,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Full Body,Medicine ball Overhead Slam,Intermediate,Medicine Ball,Moderate,Back,Shoulders,10 minutes,2 minutes,Strength,90,Increase weight,Moderate
Shoulders,Medicine ball Overhead Slam,Intermediate,Medicine Ball,Moderate,Back,Shoulders,10 minutes,2 minutes,Strength,90,Increase weight,Moderate
Triceps,Supine Medicine Ball Chest Throw,Beginner,Medicine Ball,Low,Chest,,8 minutes,1 minute,Strength,70,Increase weight,Low
Triceps,Reverse Dips,Beginner,,Low,Chest,Triceps,8 minutes,1 minute,Strength,70,Increase reps,Low
Shoulders,Doorway Pec and Shoulder Stretch,Beginner,,Low,Chest,Shoulders,5 minutes,1 minute,Stretch,10,,Low
Leg,Hell Slide,Beginner,,Low,Core,,8 minutes,1 minute,Strength,70,Increase duration,Low
Hip,Wall Ball,Beginner,Medicine Ball,Low,Full Body,,10 minutes,2 minutes,Strength,80,,Low
Leg,Wall Ball,Beginner,Medicine Ball,Low,Full Body,,10 minutes,2 minutes,Strength,80,,Low
Shoulders,Wall Ball,Beginner,Medicine Ball,Low,Full Body,,10 minutes,2 minutes,Strength,80,,Low
Leg,Kneeling Leg Out Adductor Stretch,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Trapezius,Resistance Band Pull Apart,Beginner,Resistance Band,Low,Shoulders,,8 minutes,1 minute,Strength,70,Increase resistance,Low
Leg,Half Frog Pose,Beginner,,Low,Core,,5 minutes,1 minute,Stretch,10,,Low
Yoga,Half Frog Pose,Beginner,,Low,Core,,5 minutes,1 minute,Stretch,10,,Low
Leg,Happy Baby Pose,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Yoga,Happy Baby Pose,Beginner,,Low,Hips,,5 minutes,1 minute,Stretch,10,,Low
Chest,Kettlebell Renegade Row,Intermediate,Kettlebell,Moderate,Back,,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Full Body,Kettlebell Renegade Row,Intermediate,Kettlebell,Moderate,Back,,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Chest,Push-Up to Renegade Row,Intermediate,Dumbbell,Moderate,Back,Shoulders,10 minutes,2 minutes,Strength,90,Increase weight,Moderate
Full Body,Push-Up to Renegade Row,Intermediate,Dumbbell,Moderate,Back,Shoulders,10 minutes,2 minutes,Strength,90,Increase weight,Moderate
Full Body,Modified Hindu Push-up,Intermediate,,Moderate,Chest,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Chest,Planche Push-Up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Full Body,Planche Push-Up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Triceps,Planche Push-Up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Chest,Finger Push-up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Chest,Chest Tap Push-up,Intermediate,,Moderate,Upper Body,,8 minutes,2 minutes,Strength,80,Increase reps,Low
Chest,Archer Push-Up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Full Body,Archer Push-Up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Triceps,Archer Push-Up,Advanced,,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
Erector Spinae,Kettlebell Figure 8,Intermediate,Kettlebell,Moderate,Core,,8 minutes,2 minutes,Strength,80,Increase weight,Low
Full Body,Kettlebell Figure 8,Intermediate,Kettlebell,Moderate,Core,,8 minutes,2 minutes,Strength,80,Increase weight,Low
Hip,Kettlebell Figure 8,Intermediate,Kettlebell,Moderate,Core,,8 minutes,2 minutes,Strength,80,Increase weight,Low
Leg,Kettlebell Figure 8,Intermediate,Kettlebell,Moderate,Core,,8 minutes,2 minutes,Strength,80,Increase weight,Low
Full Body,Dumbbell Renegade Row,Intermediate,Dumbbell,Moderate,Back,,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Hip,Barbell Single Leg Deadlift,Intermediate,Barbell,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Leg,Barbell Single Leg Deadlift,Intermediate,Barbell,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Hip,Dumbbell Single Leg Deadlift,Intermediate,Dumbbell,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Leg,Dumbbell Single Leg Deadlift,Intermediate,Dumbbell,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Leg,Good Morning With Resistance Band,Intermediate,Resistance Band,Moderate,Lower Back,,12 minutes,3 minutes,Strength,100,Increase resistance,Moderate
Leg,Dumbbell Bench Squat,Intermediate,Dumbbell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Leg,Pendulum Squat,Intermediate,,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase reps,Low
Shoulders,Dumbbell Windmill,Intermediate,Dumbbell,Moderate,Core,Obliques,10 minutes,2 minutes,Strength,90,Increase weight,Low
Hip,Dumbbell Iron Cross,Advanced,Dumbbell,High,Full Body,,15 minutes,3 minutes,Strength,200,Increase weight,High
Leg,Dumbbell Iron Cross,Advanced,Dumbbell,High,Full Body,,15 minutes,3 minutes,Strength,200,Increase weight,High
Shoulders,Dumbbell Iron Cross,Advanced,Dumbbell,High,Full Body,,15 minutes,3 minutes,Strength,200,Increase weight,High
Shoulders,Incline Landmine Press,Intermediate,Landmine,Moderate,Chest,Shoulders,10 minutes,2 minutes,Strength,90,Increase weight,Low
Leg,Box Pistol Squat,Advanced,,High,Hips,Quads,15 minutes,3 minutes,Strength,200,Increase reps,High
Chest,Ring Dips,Advanced,Rings,High,Upper Body,,10 minutes,3 minutes,Strength,120,Increase reps,High
